epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,3351.4,0.93544,0.64217,0.01251,0.79825,0.67257,0.75446,0.39258,1.78016,1.22425,0.03965,0.000109,0.000109,0.000109
182,3369.59,0.92465,0.62189,0.01235,0.75665,0.69866,0.76224,0.39822,1.74424,1.25765,0.03926,0.00010405,0.00010405,0.00010405
183,3387.65,0.91809,0.62422,0.01218,0.72511,0.71058,0.73441,0.39056,1.76689,1.26311,0.03969,9.91e-05,9.91e-05,9.91e-05
184,3405.78,0.92038,0.63796,0.01224,0.80353,0.65544,0.74279,0.398,1.76044,1.23815,0.03896,9.415e-05,9.415e-05,9.415e-05
185,3423.94,0.91868,0.62985,0.01206,0.79506,0.66995,0.751,0.39841,1.74779,1.24359,0.03946,8.92e-05,8.92e-05,8.92e-05
186,3442.05,0.91011,0.64022,0.01192,0.76962,0.67593,0.74382,0.39302,1.75423,1.27919,0.03954,8.425e-05,8.425e-05,8.425e-05
187,3460.09,0.90825,0.62017,0.0121,0.72831,0.69566,0.74179,0.39937,1.75792,1.23508,0.03959,7.93e-05,7.93e-05,7.93e-05
188,3478.14,0.90612,0.61959,0.01193,0.7617,0.70762,0.75949,0.40463,1.75979,1.20608,0.03936,7.435e-05,7.435e-05,7.435e-05
189,3496.15,0.90076,0.6249,0.012,0.75208,0.68546,0.74385,0.39516,1.76557,1.24736,0.03937,6.94e-05,6.94e-05,6.94e-05
190,3514.23,0.89625,0.612,0.01176,0.77044,0.67951,0.74531,0.39506,1.75128,1.27576,0.03917,6.445e-05,6.445e-05,6.445e-05
191,3549.1,0.90785,0.52639,0.01623,0.75959,0.67334,0.74563,0.39055,1.76794,1.26757,0.04056,5.95e-05,5.95e-05,5.95e-05
192,3567.11,0.85193,0.46949,0.01525,0.74048,0.7113,0.76189,0.40242,1.76203,1.17671,0.0399,5.455e-05,5.455e-05,5.455e-05
193,3585.04,0.81419,0.41768,0.014,0.75273,0.71208,0.75081,0.39458,1.73325,1.22343,0.03913,4.96e-05,4.96e-05,4.96e-05
