epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/kd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
90,53830.3,0.81138,0.8129,1.14672,1.28256,0.82461,0.77465,0.85053,0.64844,0.8778,0.72618,1.13218,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,54412.6,0.75201,0.65317,1.10331,1.06929,0.82428,0.7751,0.85064,0.64824,0.87761,0.7258,1.13194,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,54974.3,0.74142,0.62935,1.0931,1.02338,0.8229,0.77685,0.8509,0.6489,0.87733,0.72507,1.13167,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,55538.1,0.73538,0.62117,1.08832,1.01594,0.82234,0.77905,0.85102,0.64908,0.87722,0.72447,1.13162,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,56106,0.72792,0.61344,1.08391,1.01107,0.82226,0.77956,0.85112,0.64911,0.87683,0.72371,1.13129,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,56664.2,0.72415,0.60474,1.08019,1.00162,0.8232,0.77987,0.85105,0.64966,0.87669,0.72319,1.13118,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,57227,0.72066,0.59906,1.0796,1.00076,0.82335,0.78073,0.85122,0.64962,0.87646,0.72259,1.13078,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,57797.3,0.71623,0.5924,1.07546,0.9975,0.82281,0.78181,0.85134,0.65005,0.87634,0.72202,1.1307,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,58364.7,0.71466,0.59047,1.0759,0.9968,0.82266,0.78354,0.85154,0.6502,0.87622,0.72158,1.1306,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,58931.5,0.70784,0.58239,1.07116,0.99157,0.82174,0.7834,0.8517,0.64993,0.87611,0.72107,1.13059,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,59496.1,0.70618,0.57886,1.06725,0.98791,0.82267,0.78307,0.85188,0.65025,0.87606,0.72062,1.13055,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
